"","Task","Muscle","Mean_Dif","SD_Dif","Min_Dif","Max_Dif"
"22","task01","Middle Trapezius, Scapula",1.87789163745377,1.90471192487851,0.000591416718862582,16.2011372173323
"23","task01","Pectoralis Minor",6.04822528074238,4.96272686321844,0.00487426386936818,55.024349738258
"24","task01","Posterior Deltoid",3.5050638885869,3.71899930256201,6.0317125335506e-05,22.7694173580254
"25","task01","Posterior Supraspinatus",5.01944475467819,6.46473261081647,0.00014327371671019,41.8267095276436
"26","task01","Pronator Quadratus",3.75760373169348,4.47805476665115,0.000175901823348923,30.9602501724044
"27","task01","Pronator Teres, Humeral",3.8865959266523,4.40482112535998,0.00338599728677097,31.6815387848426
"28","task01","Pronator Teres, Ulnar",4.72624757488197,5.55548361751302,0.00054948042284203,47.5580210174368
"29","task01","Superior Infraspinatus",5.17441795360676,5.25728146872799,0.00422055314315006,35.8991660465079
"30","task01","Superior Latissimus Dorsi",2.65505194225033,2.89944401163969,0.00575868749032593,24.9193198360495
"31","task01","Superior Pectoralis Major",1.93304930342556,1.96749004817958,0.000983571139563028,14.0526606116992
"32","task01","Superior Rhombiod",0.899457054179111,0.924077925554371,9.34479671696837e-05,5.8981070993503
"33","task01","Superior Serratus Anterior",2.93175583326653,2.93340831577363,2.89204382992844e-05,20.980486354551
"34","task01","Superior Subscapularis",4.46534213675289,5.41700524099817,0.00198007989414706,46.0928957712977
