"","Task","DOF","Muscle","M","SD","Median","Min","Max"
"625","task04","8dof","Teres Major",73.911524577269,20.1697225953173,78.4696687793107,0.157707869070844,99.9957124313374
"626","task04","8dof","Teres Minor",30.8413548486739,23.359516414258,25.9123470926885,0.0125591144920945,99.9953052490794
"627","task04","8dof","Trapezius, Clavicle",50.1215599100946,28.7985215364001,50.3368400812532,0.00639030478060687,99.9533392596822
"628","task04","8dof","Triceps Lateral Head",51.77198864921,27.6416321977086,52.4657750948697,0.0162856898289099,99.9616969060534
"629","task04","8dof","Triceps Long Head",60.6459553615735,23.1220388619791,62.5114302918195,0.0274188716180457,99.9815738945597
"630","task04","8dof","Triceps Medial Head",52.1893729205368,26.9438750854414,53.319580665485,0.0207161473876116,99.9937774709122
"631","task05","11dof","Anconeus",48.4063056600721,28.8035581721521,47.7927729476487,0.0388456360841505,99.990688737611
"632","task05","11dof","Anterior Deltoid",2.96007258954292,2.63909279300528,2.21469477731872,0.00075584957222527,19.6725421396278
"633","task05","11dof","Anterior Supraspinatus",51.7430300761348,28.9213155745049,53.0574626485415,0.0262294122442941,99.9966074150398
"634","task05","11dof","Biceps Long Head",56.1323201828215,27.9686670844789,58.7286622362527,0.0183015685983223,99.9902693222537
"635","task05","11dof","Biceps Short Head",58.3416431575391,25.7737297637625,60.6625990633902,0.0264431694570244,99.9747404216658
"636","task05","11dof","Brachialis",57.3915163742413,27.7813423393203,60.8694072060695,0.0153899337707042,99.9999943973361
"637","task05","11dof","Brachioradialis",52.4047288806771,28.7386105668067,53.5142446271309,0.0120448585320787,99.9936942254976
"638","task05","11dof","Coracobrachialis",47.9903850897851,28.0211427845593,47.1938526662929,0.0497339222429227,99.9995699375973
"639","task05","11dof","Inferior Infraspinatus",49.3520009210764,27.0196326106447,48.9280038038794,0.0161593394054194,99.9885957929209
"640","task05","11dof","Inferior Latissimus Dorsi",2.49760516020373,2.35957493194408,1.78771097168334,0.000486828843485401,17.5484752995061
"641","task05","11dof","Inferior Pectoralis Major",0.595296647682196,0.550636656387241,0.434839658077084,0.000140538615259634,3.92429467646801
"642","task05","11dof","Inferior Rhombiod",2.21293801413152,2.11356285377681,1.57989017494669,0.000825966719134735,15.3376156773708
"643","task05","11dof","Inferior Serratus Anterior",16.1077658609552,5.26525146240579,16.3688526371629,0.0595999737943276,34.8715938536595
"644","task05","11dof","Inferior Subscapularis",53.1532234850254,27.4546974928524,54.1733320345474,0.0180123819103595,99.9768626908988
"645","task05","11dof","Inferior Trapezius, Scapula",6.21731733994804,5.42332008874595,4.70194354883641,0.000149798242429777,34.1615575599312
"646","task05","11dof","Levator Scapula",3.91753121552836,3.75976699620265,2.81296434264413,0.00102888989095828,36.1038227914038
"647","task05","11dof","Middle Deltoid",63.4002604888464,19.5190773053164,64.2917590973406,0.563722996354377,99.9530470850463
"648","task05","11dof","Middle Latissimus Dorsi",2.11988705510168,2.03790777969214,1.51541364895845,0.000230899493359679,15.3690389374871
"649","task05","11dof","Middle Pectoralis Major",1.63361341472323,1.51192138666422,1.19601914739795,0.000296987458289766,10.6562386298368
"650","task05","11dof","Middle Serratus Anterior",40.3096805836761,14.2405172306046,39.8277896879247,0.323121332339027,86.1990975768564
"651","task05","11dof","Middle Subscapularis",53.4707119023624,27.6991487776917,54.3206272324452,0.0207981466825324,99.993755102877
"652","task05","11dof","Middle Trapezius, Scapula",3.79123646165282,3.26407735047366,2.9234994879744,0.000224065154855874,22.308762927517
"653","task05","11dof","Pectoralis Minor",7.55729433370479,6.72940960393095,5.70728986005198,0.00035894668611175,50.7069170383894
"654","task05","11dof","Posterior Deltoid",48.0444892082877,26.2367500598341,47.507935845102,0.0293743599967478,99.9961013645527
"655","task05","11dof","Posterior Supraspinatus",50.9770741849955,28.9227339129105,51.5666981330683,0.00295513209432885,99.9978081937886
"656","task05","11dof","Pronator Quadratus",51.5645356799363,28.144829191603,52.0740095911018,0.0100861544660602,99.9920512202822
"657","task05","11dof","Pronator Teres, Humeral",53.88802856782,28.359922717264,55.5706000742904,0.00285338405446867,99.9881269165658
"658","task05","11dof","Pronator Teres, Ulnar",51.1183254650071,28.9275545907335,52.0514478309495,0.00964986502764997,99.9838141930105
"659","task05","11dof","Superior Infraspinatus",50.1312894934605,27.8894572138123,49.8670765860577,0.00854482828280823,99.992667738694
"660","task05","11dof","Superior Latissimus Dorsi",3.68699593316428,3.45483558432292,2.69139418809468,0.000480519817459835,25.2600500554664
"661","task05","11dof","Superior Pectoralis Major",3.27089136512123,2.91291948962413,2.47357790115039,0.000300124569491828,22.5934470738091
"662","task05","11dof","Superior Rhombiod",1.43839510935537,1.3840538341441,1.02063634777738,1.79846243036907e-06,13.9920530717758
"663","task05","11dof","Superior Serratus Anterior",9.8177851530514,7.64365218386617,8.07606322296194,0.00477684432776265,45.8396776432082
"664","task05","11dof","Superior Subscapularis",50.2625892050573,28.6475893424995,50.5881140453238,0.012206782775015,99.9821626478405
"665","task05","11dof","Superior Trapezius, Scapula",3.04878500846227,2.47837996960487,2.45499878320558,0.00062259670029971,16.392963672719
"666","task05","11dof","Supinator",41.1942764918835,21.137864720103,40.79987514826,0.0489127612998963,99.651822278019
"667","task05","11dof","Teres Major",47.341153719415,25.9606054092389,47.1127972559775,0.0277755066048768,99.9815457082051
"668","task05","11dof","Teres Minor",47.749521161175,27.1364265202794,47.2801274498685,0.0158730859767697,99.9620702434485
"669","task05","11dof","Trapezius, Clavicle",91.813236825029,7.4414046229623,93.8928936757439,47.527571032952,99.9964752583302
"670","task05","11dof","Triceps Lateral Head",39.6413975768337,26.5003566013184,35.8932728539492,0.0249645835729284,99.9972014124143
"671","task05","11dof","Triceps Long Head",25.0347909384932,18.5955889981373,21.2052057471243,0.0089719910401409,99.8120406334785
"672","task05","11dof","Triceps Medial Head",36.7274261924134,25.0031777621673,33.0770265956456,0.00165198905925923,99.9317306624937
"673","task05","3dof","Anconeus",49.9773294807372,28.7291310798907,50.0387343484778,0.0232670115569267,99.9789974866248
"674","task05","3dof","Anterior Deltoid",30.1284417238188,23.3430591163271,24.7891408303944,0.00532911620133025,99.9144609586345
"675","task05","3dof","Anterior Supraspinatus",52.1008861564206,28.5636483589158,53.4157176701794,0.0351731426658231,99.9946602433555
"676","task05","3dof","Biceps Long Head",44.3991470891702,28.3799298321042,41.9354503130127,0.0113716185002555,99.9976385229993
"677","task05","3dof","Biceps Short Head",27.0462520090743,21.8139900563473,21.4926606992097,0.00799422904814717,99.9882986389659
"678","task05","3dof","Brachialis",50.1092021763224,28.7643843172062,49.9868842666842,0.0010220184489651,99.9875931341036
"679","task05","3dof","Brachioradialis",49.7034169194425,28.9871069952087,49.9209870354103,0.000601148388978956,99.9983379945586
"680","task05","3dof","Coracobrachialis",29.3611412891226,23.1764736754429,23.8671749171061,0.000148377255293486,99.9916224621725
"681","task05","3dof","Inferior Infraspinatus",61.6729923134582,26.411496214656,65.7332835651447,0.000860026556559479,99.9949266593823
"682","task05","3dof","Inferior Latissimus Dorsi",45.1855208081372,28.1361378656445,43.1016932416839,0.00877236296725203,99.9694750888654
"683","task05","3dof","Inferior Pectoralis Major",12.0114279319487,10.5157021673296,9.14454514732615,0.00135380474038105,73.7674123225908
"684","task05","3dof","Inferior Rhombiod",50.4132543610176,28.8966410953565,50.703459105544,0.00555869095697492,99.9946909916194
"685","task05","3dof","Inferior Serratus Anterior",50.549070972282,28.8621165671277,50.5316882927654,0.00991148017795429,99.9861882983001
"686","task05","3dof","Inferior Subscapularis",44.7718299092576,27.1880673307986,43.2776474635434,0.000357483664104041,99.9862617872487
"687","task05","3dof","Inferior Trapezius, Scapula",49.4485076516034,29.0353918746284,49.5056730251166,0.022527419793511,99.9868947132015
"688","task05","3dof","Levator Scapula",49.9619260935184,28.7151446248932,49.8950931154562,0.0117615920120884,99.9949719892489
"689","task05","3dof","Middle Deltoid",85.3591319915285,12.0667770850338,88.3416198524195,25.9098896802742,99.9930144536144
"690","task05","3dof","Middle Latissimus Dorsi",44.221996736607,28.3936191161996,41.3993009941307,0.0111390830910552,99.9410677191826
"691","task05","3dof","Middle Pectoralis Major",26.0183824295785,21.6055321997728,20.4665685663903,0.00330636399465956,99.8691362557732
"692","task05","3dof","Middle Serratus Anterior",50.2368305229993,28.607047174677,50.2818049482516,0.0183541702299117,99.9976898322774
"693","task05","3dof","Middle Subscapularis",44.5045006279381,27.8757466689137,42.1981178532201,0.0128158833231584,99.9968105856141
"694","task05","3dof","Middle Trapezius, Scapula",49.9966710108767,29.1429094706317,49.852508783118,0.00224531112946735,99.997666683731
"695","task05","3dof","Pectoralis Minor",50.4575593193213,28.7186625143484,50.3613973662329,0.00531923647149601,99.9931284414094
"696","task05","3dof","Posterior Deltoid",67.5473247661818,24.1074440109555,72.1548480749044,0.00982296508099667,99.9871891445111
"697","task05","3dof","Posterior Supraspinatus",55.5085195993399,28.5381735462398,58.0523587144238,0.00347910469820079,99.9709424926136
"698","task05","3dof","Pronator Quadratus",50.2396528688434,28.8769071289545,50.3318987489506,0.0284649572130757,99.9942491792401
"699","task05","3dof","Pronator Teres, Humeral",50.5092353398729,28.8529794717792,50.7951692926486,0.0210765765797427,99.9822477105527
"700","task05","3dof","Pronator Teres, Ulnar",50.2532817298845,28.4841374054747,50.7674284772127,0.029508690657376,99.9746392868779
"701","task05","3dof","Superior Infraspinatus",63.4900971951109,26.0115857417743,68.6648559796369,0.0280500710278186,99.9859110164803
"702","task05","3dof","Superior Latissimus Dorsi",45.9159421847101,28.5381155911059,43.7938924062114,0.0530309121318739,99.9880630076874
"703","task05","3dof","Superior Pectoralis Major",32.0037638036624,24.4743345094436,26.5088898455962,0.00636894659298837,99.9688586452364
"704","task05","3dof","Superior Rhombiod",49.809041034591,28.6901759142317,50.1322431927153,0.000725406629265013,99.983148566423
"705","task05","3dof","Superior Serratus Anterior",49.8949865321919,29.0458335450706,50.0360009943676,0.00536381333118285,99.9809912620758
"706","task05","3dof","Superior Subscapularis",41.5957839779124,27.6176487138449,37.696595038762,0.0124526065560737,99.9988428470012
"707","task05","3dof","Superior Trapezius, Scapula",50.5585810530564,29.1228575829059,50.7886489007314,0.0443087935626918,99.9991251208585
"708","task05","3dof","Supinator",50.0666095692424,28.761020678325,50.0470967030845,0.00090732298098084,99.9691989177216
"709","task05","3dof","Teres Major",38.2715878005111,24.5609666359171,35.3223005244134,0.0332240973922926,99.978531708018
"710","task05","3dof","Teres Minor",56.7832427417651,27.2144839192767,59.4950061560196,0.0434717313767763,99.9825453484438
"711","task05","3dof","Trapezius, Clavicle",50.2861753611331,28.7022657280752,50.3795571147071,0.00113538011500824,99.9956614308597
"712","task05","3dof","Triceps Lateral Head",50.1069802581094,28.711123922602,50.2643975047926,0.00325186147726586,99.9852249126546
"713","task05","3dof","Triceps Long Head",34.1416554464431,23.2034110999744,30.848211499204,0.0273952147593237,99.7617504469232
"714","task05","3dof","Triceps Medial Head",49.4887068427513,28.8389565272657,49.2333189365504,0.0270886895556322,99.9767030825125
"715","task05","5dof","Anconeus",47.8819347296408,28.9346932816885,47.0917029756252,0.00273633409560992,99.9802797445219
"716","task05","5dof","Anterior Deltoid",27.1412078175609,22.2906468595074,21.392214775613,0.00119191962607568,99.8546233476348
"717","task05","5dof","Anterior Supraspinatus",49.6340757930116,28.4676680439264,49.6309894358397,0.000962015492522728,99.9957335403612
"718","task05","5dof","Biceps Long Head",52.4362144018051,27.7923299923426,53.4738093739765,0.0608771527281227,99.9678181782488
"719","task05","5dof","Biceps Short Head",35.5942868979202,23.987305662011,32.3110530201636,0.0169343920613296,99.8991557647561
"720","task05","5dof","Brachialis",61.2820035287409,27.0239788497468,65.7151330774252,0.0342145066162924,99.9739237929928
"721","task05","5dof","Brachioradialis",53.512066871261,28.74239991109,54.9035366821628,0.00605956875986413,99.9920121355028
"722","task05","5dof","Coracobrachialis",28.5051663443204,22.8265908435633,22.9620111324397,0.0228745363839045,99.8728768120842
"723","task05","5dof","Inferior Infraspinatus",61.8474494603576,26.1900583928235,65.8348014776826,0.0667027165165979,99.9993332978867
"724","task05","5dof","Inferior Latissimus Dorsi",46.0135703575177,28.4897104670082,43.9962431898684,0.00469980188029795,99.983789985248
"725","task05","5dof","Inferior Pectoralis Major",11.9127827499357,10.3038765207776,9.22308955423343,0.000219136907617101,70.2334478990475
"726","task05","5dof","Inferior Rhombiod",49.9194116058588,28.9862226506579,50.3666904817781,0.000367203398599081,99.9989966580131
"727","task05","5dof","Inferior Serratus Anterior",49.7757968568616,29.0649237368287,49.8105453437134,0.0325486622769766,99.9812310460281
"728","task05","5dof","Inferior Subscapularis",43.392036013957,27.4722786698825,40.7657278806657,0.0100932321428049,99.9560785556237
"729","task05","5dof","Inferior Trapezius, Scapula",49.9453458863934,28.7773897388027,49.9375431642346,0.00273956008772225,99.9784085334131
"730","task05","5dof","Levator Scapula",50.7642993119887,28.9647675462534,51.2344628577813,0.0413780027512356,99.9904912405002
"731","task05","5dof","Middle Deltoid",83.5948869311649,13.0386888116735,86.5806820271637,17.9963162197024,99.9968716973369
"732","task05","5dof","Middle Latissimus Dorsi",45.3972961194654,28.2564913462747,43.2860979889163,0.0134147124139561,99.9951630877373
"733","task05","5dof","Middle Pectoralis Major",25.0521067833135,21.1375015156571,19.3528350563106,0.00219959672579928,99.9045163172074
"734","task05","5dof","Middle Serratus Anterior",49.569143745926,28.8819982449036,49.446026831984,0.00126728940642029,99.9822886734015
"735","task05","5dof","Middle Subscapularis",40.6366523060682,26.8378749877771,37.391705487941,0.00454180492688305,99.9731223406487
"736","task05","5dof","Middle Trapezius, Scapula",49.8218197476252,29.0198997115759,49.409186704676,0.0260003814917864,99.9552675525767
"737","task05","5dof","Pectoralis Minor",49.7397011508249,28.8144616981335,49.6088392661276,0.00705718643427278,99.9946020005973
"738","task05","5dof","Posterior Deltoid",71.7917742802052,22.5734101679813,77.3809182020969,0.304166461994915,99.9880776765147
"739","task05","5dof","Posterior Supraspinatus",54.9992100959772,28.3256659198231,57.5291666127243,0.0431414200439462,99.9735968054211
